Date,Close,High,Low,Open,Volume
2025-09-23,1120.0325927734375,1134.3923752863254,1115.737560151151,1126.7127076408735,427100
2025-09-24,1116.3016357421875,1128.6228093144246,1113.9561779576284,1121.764504710396,345400
2025-09-25,1135.4117431640625,1137.222753042318,1106.4249541421061,1111.0565536166202,680300
2025-09-26,1144.476806640625,1147.475464948493,1138.8655875171116,1140.0729274223904,435500
2025-09-29,1163.38916015625,1169.900992105938,1151.8003148767364,1155.3136090674275,567500
2025-09-30,1153.79931640625,1171.2467913967898,1142.5470390093737,1164.4677361148501,691600
2025-10-01,1129.256103515625,1144.9421003099922,1121.9525060586993,1142.0522884640998,604300
2025-10-02,1148.5245361328125,1155.392625742923,1126.8116262986123,1133.6798367151957,615800
2025-10-03,1148.6728515625,1155.917132309698,1145.862289050684,1154.8779550594663,377200
2025-10-06,1167.0606689453125,1171.8703373516316,1146.6046284164995,1156.8771658689534,772600
2025-10-07,1154.1556396484375,1171.6921499971054,1143.0716450459227,1167.0606711407434,531300
2025-10-08,1152.9383544921875,1165.991735900574,1143.5069928648902,1159.311620971113,393500
2025-10-09,1155.34326171875,1165.308950501522,1145.139946593916,1158.5100827308552,478000
2025-10-10,1120.63623046875,1168.7034343826722,1119.66639611162,1160.3606602335653,643500
2025-10-13,1143.16064453125,1151.3944515837418,1132.8682951107776,1135.7382945847282,742400
2025-10-14,1181.8955078125,1197.2943480386812,1123.2490332071397,1128.197266833603,1146400
2025-10-15,1190.13916015625,1207.3095057931305,1165.8037822623435,1187.5760090957658,1003700
2025-10-16,1159.232421875,1197.3635342019468,1156.035882699834,1191.5345012563334,1250200
2025-10-17,1149.13818359375,1164.002696196336,1142.2007506371156,1156.9564166006544,777500
2025-10-20,1147.9901123046875,1166.7834924959159,1146.6243950974454,1165.803751978381,678800
2025-10-21,1118.30078125,1147.713052450028,1117.7762395006366,1146.169266403249,1052000
2025-10-22,1117.984130859375,1123.1895613298386,1108.6219909821555,1117.8059412995353,618600
2025-10-23,1113.3525390625,1120.7947015859816,1108.394399424023,1119.7951487530602,371600
2025-10-24,1124.862060546875,1132.650574738814,1121.5071439545413,1129.4540354340302,560700
2025-10-27,1119.5972900390625,1134.5211191029734,1117.261617467551,1134.5211191029734,726100
2025-10-28,1113.302978515625,1126.8612104445397,1112.8973103596138,1120.2503175018946,390000
2025-10-29,1086.6319580078125,1110.19550135026,1085.6324052853824,1106.0488193104475,861700
2025-10-30,1086.6815185546875,1095.4299608427607,1079.6549309130635,1086.0382240909014,631700
2025-10-31,1071.599365234375,1081.2087957106571,1062.6430145774982,1078.7148667813553,895300
2025-11-03,1057.763916015625,1070.6293216213596,1046.254321399159,1067.9077935124542,790900
2025-11-04,1048.9364013671875,1056.3290327556795,1046.0564958262805,1050.015082376238,934800
2025-11-05,1062.454833984375,1071.3616532735252,1042.7213390130735,1048.0258302262803,550200
2025-11-06,1058.36767578125,1067.8782865806968,1045.1361046480665,1058.5656775989505,415700
2025-11-07,1070.99560546875,1072.1733478556787,1046.8186043510925,1053.4096851684526,470300
2025-11-10,1071.421142578125,1080.6445960726317,1060.0995222406657,1076.4189064135091,413500
2025-11-11,1074.5186767578125,1075.3994767078314,1065.5524207860108,1070.955973243067,309600
2025-11-12,1082.604248046875,1087.2654452612444,1074.8750494729752,1075.1521795375036,432800
2025-11-13,1058.5755615234375,1082.0400448967366,1049.6192110336642,1079.0810110828152,541700
2025-11-14,1046.9866943359375,1054.8049268487,1037.4069826404473,1049.0254243741867,459100
2025-11-17,1013.2002563476562,1044.1366815541803,1003.6105776265157,1042.582868618871,935200
2025-11-18,1008.5885009765625,1016.1395097453177,1000.0379394271868,1011.4188758976595,749500
2025-11-19,1004.1746215820312,1014.8231684368552,998.6128124295591,1009.4395488302006,838600
2025-11-20,982.2440795898438,1021.8002258760073,980.3241627368203,1018.4552154784384,677800
2025-11-21,1004.2142333984375,1004.8674340221646,980.5518082514533,988.6570168416904,1229200
2025-11-24,1008.9348754882812,1013.615884915557,994.5355284982436,996.4257270634306,1010300
2025-11-25,1019.1085205078125,1022.3050600791192,1000.4536436245396,1008.9349232493837,688700
2025-11-26,1029.2919921875,1037.4663626874578,1019.3757130458678,1020.4345818470521,561000
2025-11-28,1036.45703125,1043.0281789903663,1033.0525838022804,1039.0201823623902,300300
2025-12-01,1029.173095703125,1041.6723379251448,1026.2635924926178,1028.2428858243297,624600
2025-12-02,1027.8668212890625,1034.2995246548637,1020.3257184832592,1032.2014785432,376500
